Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other
00:00,-41,4128,963,279,213,122,19,2265,8025,1581,15,6147,0
00:05,-41,4141,964,280,213,122,18,2265,7829,1371,-24,6524,0
00:10,-41,4169,964,278,213,121,18,2265,7791,1288,-65,6650,0
00:15,-41,4245,964,277,213,121,17,2265,7772,1237,-115,6710,0
00:20,-41,4269,964,276,213,120,17,2264,7614,1228,-95,6729,0
00:25,-41,4275,964,277,213,120,17,2265,7482,1222,-118,6804,0
00:30,-41,4311,964,277,213,120,17,2265,7373,1210,-165,6866,0
00:35,-41,4294,964,276,213,117,17,2265,7308,1203,-127,6819,0
00:40,-41,4274,965,277,213,117,17,2265,7251,1198,-101,6746,0
00:45,-41,4202,964,275,213,117,17,2265,7270,1214,-78,6685,0
00:50,-41,4180,965,275,213,117,18,2265,7200,1221,-7,6583,0
00:55,-41,4138,965,277,213,118,18,2265,7122,1217,15,6516,0
01:00,-41,4154,965,277,214,118,18,2265,7125,1209,-11,6453,0
01:05,-41,4193,965,277,214,118,19,2265,7103,1196,-131,6563,0
01:10,-41,4201,965,278,214,118,18,2264,6928,1168,-101,6705,0
01:15,-41,4191,965,278,214,117,19,2265,6785,1173,-62,6680,0
01:20,-41,4197,965,278,214,117,19,2265,6673,1174,-58,6727,0
01:25,-41,4178,965,279,214,117,19,2266,6650,1167,-58,6687,0
01:30,-41,4118,965,277,214,117,19,2266,6624,1158,-61,6719,0
01:35,-41,4099,964,278,214,118,18,2265,6627,1204,-92,6718,0
01:40,-41,4044,965,277,214,118,18,2266,6543,1237,-78,6709,0
01:45,-41,4003,965,276,214,118,19,2265,6526,1249,-61,6654,0
01:50,-41,3962,966,275,214,119,19,2265,6464,1250,-37,6691,0
01:55,-41,3912,966,277,214,119,18,2266,6400,1248,-63,6719,0
02:00,-41,3847,966,275,213,119,18,2266,6325,1255,-34,6825,0
02:05,-41,3812,966,275,213,118,19,2265,6222,1257,-65,6955,0
02:10,-41,3803,966,274,213,118,19,2265,6215,1250,-99,7025,0
02:15,-41,3772,964,275,213,118,18,2264,6175,1250,-95,7069,0
02:20,-41,3758,965,278,213,118,18,2264,6140,1246,-85,7079,0
02:25,-41,3759,966,277,213,118,17,2266,6130,1233,-107,7130,0
02:30,-41,3718,967,278,214,118,17,2266,6107,1234,-95,7095,0
02:35,-41,3636,967,275,214,118,17,2266,6121,1241,-108,7150,0
02:40,-41,3541,966,275,214,118,18,2266,6136,1243,-101,7202,0
02:45,-41,3552,966,276,214,118,18,2266,6127,1243,-119,7200,0
02:50,-41,3592,959,275,214,118,18,2268,6099,1241,-136,7176,0
02:55,-41,3643,966,278,214,117,17,2267,6110,1234,-166,7152,0
03:00,-41,3676,965,278,214,117,17,2266,6108,1232,-176,7141,0
03:05,-41,3638,966,278,214,117,18,2268,6113,1221,-110,7105,0
03:10,-41,3602,966,277,214,117,18,2267,6067,1211,-81,7140,0
03:15,-41,3566,966,275,214,117,17,2267,6044,1227,-46,7126,0
03:20,-41,3583,966,275,214,118,18,2267,6036,1213,-75,7124,0
03:25,-42,3595,967,275,214,118,17,2267,6050,1206,-80,7135,0
03:30,-42,3598,967,277,214,118,18,2266,6063,1208,-79,7098,0
03:35,-42,3574,967,278,214,118,18,2266,6045,1210,-80,7065,0
03:40,-42,3593,966,278,214,118,18,2268,6052,1204,-93,7041,0
03:45,-42,3606,967,278,214,118,18,2266,6056,1206,-80,7051,0
03:50,-42,3607,967,278,214,118,18,2265,6046,1209,-79,7021,0
03:55,-42,3603,968,267,214,118,18,2266,6032,1212,-77,7020,0
04:00,-42,3579,968,262,214,118,18,2266,6031,1213,-84,7068,0
04:05,-43,3562,966,262,214,118,18,2266,5993,1247,-30,7114,0
04:10,-44,3548,964,261,214,118,18,2264,5977,1278,-3,7107,0
04:15,-44,3572,965,261,214,119,18,2266,5929,1250,-22,7173,0
04:20,-45,3569,965,261,214,119,18,2265,5985,1238,-31,7243,0
04:25,-45,3562,965,262,213,119,19,2265,5969,1229,-32,7340,0
04:30,-46,3531,965,261,214,118,19,2266,5989,1228,-32,7430,0
04:35,-45,3519,966,261,213,118,19,2264,6089,1231,-24,7399,0
04:40,-45,3515,966,261,213,117,19,2265,6184,1237,-20,7349,0
04:45,-45,3495,967,264,214,117,19,2265,6200,1240,-20,7384,0
04:50,-45,3474,966,270,214,117,19,2265,6248,1241,13,7373,0
04:55,-45,3458,966,270,213,118,19,2265,6298,1251,-17,7358,0
05:00,-45,3443,966,273,213,118,19,2265,6424,1269,-70,7388,0
05:05,-45,3467,966,274,213,118,20,2266,6457,1276,21,7391,0
05:10,-45,3485,965,278,214,118,20,2264,6475,1279,49,7470,0
05:15,-43,3448,966,280,213,117,20,2265,6553,1278,9,7602,0
05:20,-42,3425,967,281,213,117,20,2265,6639,1280,45,7660,0
05:25,-42,3320,969,282,214,117,21,2264,6721,1284,50,7676,0
05:30,-42,3270,971,283,214,117,21,2265,6789,1281,56,7731,0
05:35,-42,3263,969,282,213,117,20,2265,6872,1278,62,7792,0
05:40,-42,3309,969,281,213,118,21,2265,6943,1286,52,7865,0
05:45,-42,3341,969,281,213,120,21,2265,6929,1288,68,7879,0
05:50,-42,3390,969,281,213,121,20,2267,6996,1293,6,7942,0
05:55,-42,3407,969,281,213,121,19,2266,7051,1311,-49,8101,0
06:00,-42,3416,968,282,212,122,18,2265,7059,1402,-68,8223,0
06:05,-42,3458,969,285,212,121,18,2266,7126,1588,23,8213,0
06:10,-42,3453,969,285,212,121,20,2265,7067,1686,148,8324,0
06:15,-42,3433,968,286,212,121,18,2265,6985,1694,138,8543,0
06:20,-42,3469,969,285,212,121,17,2265,7066,1683,150,8585,0
06:25,-42,3477,970,284,212,121,18,2265,7170,1685,145,8622,0
06:30,-41,3479,971,283,212,122,18,2265,7261,1698,157,8670,0
06:35,-38,3477,972,282,212,123,18,2266,7298,1857,167,8646,0
06:40,-23,3370,972,282,212,123,18,2266,7315,1938,187,8647,0
06:45,2,3307,970,284,212,123,18,2264,7316,1992,191,8691,0
06:50,48,3251,971,284,212,123,17,2264,7363,2062,187,8623,0
06:55,114,3199,970,282,212,122,17,2265,7314,2072,198,8656,0
07:00,208,3146,970,282,212,122,17,2265,7358,2097,172,8635,0
07:05,354,3133,970,284,212,122,18,2264,7411,2037,201,8687,0
07:10,550,3159,970,284,211,123,18,2264,7476,1984,203,8659,0
07:15,773,3189,970,286,211,123,19,2265,7571,1948,179,8466,0
07:20,1050,3221,968,287,211,123,18,2265,7536,1847,148,8342,0
07:25,1373,3261,968,286,210,124,18,2264,7435,1784,134,8211,0
07:30,1698,3267,968,285,210,124,18,2264,7308,1616,15,8249,0
07:35,2074,3279,969,283,210,124,18,2264,7309,1468,52,8125,0
07:40,2467,3279,970,285,211,124,18,2264,7139,1402,56,8014,0
07:45,2785,3311,970,287,210,123,18,2264,6906,1375,44,7971,0
07:50,3087,3333,969,286,210,123,18,2264,6775,1418,53,7812,0
07:55,3438,3364,969,285,211,123,18,2264,6544,1391,18,7581,0
08:00,3725,3375,966,283,210,124,18,2264,6643,1375,-19,7336,0
08:05,4101,3479,967,285,210,124,18,2265,6680,1286,-206,7204,0
08:10,4503,3556,968,285,211,124,18,2264,6737,1247,-336,7147,0
08:15,4859,3555,967,284,210,124,18,2265,6426,1254,-332,7160,0
08:20,5147,3535,968,284,210,124,18,2266,5948,1344,-139,7129,0
08:25,5584,3559,968,284,211,122,19,2265,5416,1324,-88,6935,0
08:30,5870,3567,968,285,211,122,18,2265,5213,1264,-159,7026,0
08:35,6189,3605,969,285,211,122,18,2266,5322,985,-151,7098,0
08:40,6428,3646,968,285,211,122,18,2265,5382,964,-132,6865,0
08:45,6645,3686,968,287,211,122,18,2266,5196,963,-98,6759,0
08:50,6883,3701,968,285,211,122,17,2265,5038,960,-139,6652,0
08:55,7151,3703,967,284,211,122,17,2266,4992,924,-244,6631,0
09:00,7270,3712,967,284,211,122,19,2266,5191,880,-316,6603,0
09:05,7493,3746,967,285,211,122,18,2266,5145,742,-282,6385,0
09:10,7679,3824,968,288,211,123,18,2266,5085,701,-392,6292,0
09:15,7871,3881,970,287,210,124,19,2266,5192,696,-532,6209,0
09:20,8060,3928,969,289,210,123,18,2267,5289,676,-694,6141,0
09:25,8256,3966,969,287,210,122,17,2267,5301,677,-704,5947,0
09:30,8417,4070,968,286,210,122,16,2266,5220,676,-745,5726,0
09:35,8605,4117,969,289,210,122,17,2267,5208,669,-787,5589,0
