Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other
00:00,-34,2627,840,274,160,179,18,2262,8117,869,-91,10356,0
00:05,-34,2649,841,274,161,177,18,2262,8175,938,-118,10216,0
00:10,-34,2703,841,272,161,179,18,2261,8080,910,-136,10288,0
00:15,-34,2772,841,271,161,178,18,2262,7971,916,-138,10244,0
00:20,-34,2830,841,270,161,178,18,2262,7876,928,-138,10199,0
00:25,-34,2846,841,269,161,178,18,2261,7782,942,-134,10164,0
00:30,-34,2798,842,268,162,178,18,2261,7747,969,-118,10123,0
00:35,-34,2736,842,269,162,179,18,2262,7742,980,-113,10023,0
00:40,-34,2724,842,271,162,180,19,2262,7628,958,-131,10079,0
00:45,-35,2745,842,270,162,180,19,2263,7629,943,-134,9981,0
00:50,-35,2717,842,270,161,180,18,2262,7583,936,-121,9958,0
00:55,-35,2678,841,271,162,162,18,2262,7579,926,-134,9952,0
01:00,-36,2663,841,273,162,139,17,2264,7494,913,-151,10033,0
01:05,-34,2639,842,274,162,140,18,2262,7612,884,-333,10216,0
01:10,-34,2625,842,271,162,141,18,2262,7666,877,-374,10332,0
01:15,-34,2628,842,269,162,139,18,2262,7546,882,-374,10374,0
01:20,-34,2609,841,269,162,139,18,2261,7468,881,-374,10395,0
01:25,-35,2578,841,269,162,137,18,2262,7420,889,-374,10428,0
01:30,-35,2526,840,272,162,137,18,2261,7380,900,-364,10419,0
01:35,-35,2500,840,271,162,138,18,2262,7296,882,-356,10457,0
01:40,-35,2486,841,268,162,138,18,2262,7201,874,-346,10505,0
01:45,-35,2503,841,257,162,140,18,2262,7158,881,-364,10524,0
01:50,-34,2488,841,240,162,141,18,2260,7124,877,-366,10525,0
01:55,-34,2464,841,239,162,140,18,2263,7114,876,-350,10503,0
02:00,-34,2436,841,242,162,141,18,2263,7276,878,-369,10340,0
02:05,-35,2398,840,246,162,141,18,2262,7513,857,-359,10077,0
02:10,-35,2405,840,245,162,140,17,2263,7648,821,-350,9956,0
02:15,-35,2413,840,245,162,140,18,2262,7682,793,-372,9901,0
02:20,-35,2394,840,247,162,139,18,2263,7810,827,-409,9840,0
02:25,-35,2380,840,246,162,140,18,2262,7781,863,-430,9793,0
02:30,-35,2393,841,246,162,141,18,2263,7775,852,-442,9805,0
02:35,-35,2407,840,245,162,142,18,2262,7679,850,-435,9815,0
02:40,-35,2405,840,245,162,143,18,2263,7662,847,-431,9790,0
02:45,-35,2429,840,240,162,142,18,2263,7768,825,-432,9727,0
02:50,-35,2449,840,240,162,142,18,2263,7885,781,-593,9828,0
02:55,-35,2411,839,242,162,141,18,2263,7954,775,-646,9966,0
03:00,-35,2337,840,243,162,141,18,2263,7745,790,-649,10171,0
03:05,-37,2282,840,246,162,141,18,2263,7605,832,-549,10172,0
03:10,-36,2226,840,245,162,151,18,2263,7568,834,-527,10168,0
03:15,-36,2217,841,247,162,156,18,2263,7458,862,-498,10182,0
03:20,-36,2215,842,250,162,163,18,2263,7381,900,-386,10030,0
03:25,-36,2220,841,250,162,160,18,2263,7265,901,-304,9942,0
03:30,-36,2226,841,248,162,159,18,2263,7245,900,-329,9919,0
03:35,-36,2223,842,249,162,159,18,2263,7287,917,-339,9916,0
03:40,-36,2230,841,248,162,160,18,2262,7331,908,-308,9766,0
03:45,-36,2204,841,250,162,161,18,2264,7397,904,-318,9708,0
03:50,-36,2196,841,250,162,160,18,2262,7570,907,-325,9602,0
03:55,-36,2161,842,246,162,161,18,2263,7666,924,-323,9529,0
04:00,-36,2109,841,244,162,161,18,2264,7719,923,-259,9444,0
04:05,-36,2070,840,245,162,160,19,2263,7793,926,-143,9314,0
04:10,-36,2048,831,248,162,154,18,2262,7832,925,-109,9297,0
04:15,-36,2018,828,248,161,154,18,2263,7860,921,-143,9383,0
04:20,-37,2001,827,247,161,154,18,2263,7877,918,-108,9398,0
04:25,-37,1986,828,247,161,155,18,2262,7928,915,-61,9373,0
04:30,-37,1962,829,247,161,154,18,2263,8124,929,106,9072,0
04:35,-35,1942,836,248,161,155,18,2263,8120,952,104,9038,0
04:40,-35,1923,838,246,161,156,19,2264,8176,948,70,9056,0
04:45,-36,1898,840,247,161,155,18,2263,8390,933,69,8964,0
04:50,-36,1848,840,249,161,154,18,2264,8510,955,28,9011,0
04:55,-36,1805,839,247,161,154,18,2263,8583,961,111,8965,0
05:00,-36,1777,840,246,162,153,18,2264,8694,949,160,8940,0
05:05,-36,1705,840,245,162,168,18,2264,8771,969,244,8976,0
05:10,-36,1640,839,245,162,197,18,2264,8871,999,354,9001,0
05:15,-36,1636,839,247,162,196,18,2264,8985,972,296,9010,0
05:20,-36,1660,840,247,162,197,18,2264,9066,949,194,9223,0
05:25,-36,1652,840,244,162,198,18,2265,9301,949,124,9301,0
05:30,-36,1594,840,243,162,198,17,2266,9375,1027,185,9276,0
05:35,-36,1606,840,244,162,197,17,2265,9372,1123,239,9174,0
05:40,-36,1665,839,243,161,197,17,2265,9363,1223,245,9171,0
05:45,-36,1707,840,242,161,195,17,2265,9343,1257,236,9236,0
