Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other
00:00,-12,3645,899,328,202,155,19,2265,13515,1309,-262,7279,0
00:05,-12,3613,899,327,203,151,19,2265,12969,1226,-79,7663,0
00:10,-12,3578,900,324,203,141,19,2265,12539,1149,-18,7868,0
00:15,-12,3549,901,325,203,139,19,2264,12451,1089,-132,8126,0
00:20,-12,3550,900,326,203,139,18,2263,12139,941,-43,8289,0
00:25,-12,3512,901,325,203,129,18,2262,12123,922,-66,8266,0
00:30,-12,3511,901,324,203,128,18,2263,12044,890,-95,8222,0
00:35,-12,3512,902,324,203,128,17,2262,11999,888,-162,8272,0
00:40,-13,3515,902,323,203,129,17,2261,12021,885,-253,8282,0
00:45,-12,3500,902,322,203,129,17,2262,11993,881,-274,8270,0
00:50,-12,3449,902,321,203,129,17,2261,11947,883,-250,8178,0
00:55,-12,3444,902,321,202,129,17,2261,11944,881,-262,8042,0
01:00,-13,3434,902,321,203,129,17,2261,11922,884,-299,7943,0
01:05,-13,3420,903,322,203,129,18,2261,11661,878,-245,8158,0
01:10,-12,3427,902,323,203,129,17,2261,11285,890,-130,8159,0
01:15,-12,3423,902,321,203,129,16,2261,11364,871,-188,8012,0
01:20,-12,3460,902,321,203,129,16,2261,11454,870,-242,7905,0
01:25,-12,3479,903,321,203,129,16,2261,11475,872,-273,7844,0
01:30,-12,3453,902,320,203,129,16,2261,11376,863,-243,7826,0
01:35,-12,3420,902,319,203,129,16,2261,11128,872,9,7599,0
01:40,-12,3387,903,317,203,129,16,2262,10890,878,-3,7663,0
01:45,-12,3334,904,317,204,129,16,2262,10882,876,18,7609,0
01:50,-12,3294,903,317,204,129,16,2261,10823,879,30,7534,0
01:55,-12,3285,903,318,204,129,17,2261,10818,876,-10,7515,0
02:00,-12,3277,904,319,203,129,17,2261,10770,885,-61,7513,0
02:05,-12,3280,903,319,204,132,17,2261,10747,881,-210,7773,0
02:10,-13,3318,904,319,204,133,17,2261,10591,887,-221,7935,0
02:15,-13,3373,904,316,203,133,17,2260,10554,859,-270,7928,0
02:20,-13,3403,904,316,203,133,16,2260,10456,857,-295,7957,0
02:25,-13,3424,904,315,203,133,16,2261,10485,852,-336,7926,0
02:30,-13,3459,905,320,203,133,16,2261,10484,850,-361,7872,0
02:35,-13,3510,905,318,203,133,17,2261,10406,858,-374,7825,0
02:40,-13,3553,905,319,202,133,17,2261,10280,854,-375,7793,0
02:45,-13,3582,905,322,202,133,17,2261,10194,856,-385,7794,0
02:50,-13,3589,904,322,202,133,17,2261,10025,863,-384,7907,0
02:55,-13,3602,905,321,202,117,17,2261,9922,863,-361,7905,0
03:00,-13,3632,906,322,202,92,17,2261,9839,862,-380,7944,0
03:05,-13,3686,907,322,202,91,17,2260,9756,863,-387,7976,0
03:10,-13,3702,906,321,202,92,17,2261,9672,867,-374,8012,0
03:15,-13,3679,907,322,202,92,17,2261,9567,867,-357,8004,0
03:20,-13,3651,906,321,202,92,17,2260,9514,863,-365,8011,0
03:25,-13,3622,907,322,203,92,17,2261,9517,863,-364,8001,0
03:30,-13,3581,907,322,202,92,17,2261,9533,862,-355,7948,0
03:35,-14,3550,907,322,202,92,17,2261,9435,863,-368,8050,0
03:40,-14,3469,907,322,202,92,17,2260,9407,870,-345,8091,0
03:45,-14,3384,907,319,202,92,17,2260,9335,871,-336,8165,0
03:50,-14,3281,907,319,203,91,17,2261,9355,883,-316,8169,0
03:55,-14,3215,907,318,203,91,18,2261,9488,857,-348,8101,0
