Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural gas,Large hydro,Batteries,Imports,Other
00:00,-15,5159,874,323,210,165,17,2266,12762,1205,-245,7645,0
00:05,-15,5207,875,324,210,162,18,2265,12882,1164,-103,7170,0
00:10,-15,5242,874,323,210,153,17,2265,12993,1164,-86,6875,0
00:15,-15,5278,875,325,211,153,18,2265,12987,1157,-87,6646,0
00:20,-15,5296,875,325,210,152,18,2266,12907,1147,-89,6602,0
00:25,-15,5327,875,325,210,152,18,2266,12748,1073,-88,6569,0
00:30,-15,5320,875,325,209,152,18,2266,12738,963,-86,6549,0
00:35,-15,5322,874,324,210,152,18,2266,12725,965,-82,6446,0
00:40,-15,5320,875,322,210,152,18,2267,12531,985,-86,6490,0
00:45,-15,5288,876,322,210,152,18,2266,12334,1019,-86,6484,0
00:50,-15,5235,876,321,210,153,18,2265,12036,1052,-96,6636,0
00:55,-15,5201,876,323,210,152,18,2265,11917,1036,-46,6531,0
01:00,-15,5187,877,321,210,151,18,2265,11878,1024,-45,6398,0
01:05,-16,5153,876,322,210,150,18,2266,12194,1014,-166,6117,0
01:10,-15,5120,873,322,210,151,18,2265,12291,998,-195,6012,0
01:15,-16,5085,872,321,210,151,18,2265,12070,964,-192,6135,0
01:20,-15,5063,865,323,211,151,18,2265,11911,863,-205,6243,0
01:25,-15,5054,872,325,210,151,17,2265,11822,850,-200,6220,0
01:30,-15,5044,872,323,210,151,17,2265,11680,854,-196,6232,0
01:35,-16,5042,870,322,210,151,17,2265,11544,850,-202,6265,0
01:40,-16,4992,866,321,210,151,17,2266,11483,849,-190,6258,0
01:45,-16,4956,866,321,210,151,18,2266,11405,850,-200,6219,0
01:50,-16,4923,865,319,210,151,18,2265,11303,845,-204,6256,0
01:55,-16,4874,866,319,211,151,17,2266,11274,851,-202,6198,0
02:00,-16,4850,867,321,210,151,18,2265,11289,855,-195,6067,0
02:05,-16,4832,866,323,210,151,18,2265,11168,824,-73,5923,0
02:10,-16,4779,867,322,210,151,18,2266,11021,789,-25,5951,0
02:15,-16,4767,865,324,210,151,18,2265,10932,787,-14,5902,0
02:20,-16,4739,864,325,210,151,19,2266,10832,787,13,5870,0
02:25,-17,4719,864,323,210,151,19,2266,10730,801,13,5878,0
02:30,-17,4700,864,320,211,152,19,2267,10639,827,-19,5880,0
02:35,-17,4696,863,320,211,151,19,2266,10544,831,-35,5952,0
02:40,-17,4713,862,321,210,151,19,2266,10442,834,-42,5951,0
02:45,-17,4711,861,321,211,151,19,2265,10331,836,-62,5973,0
02:50,-17,4702,863,320,210,151,19,2266,10280,827,-72,6028,0
02:55,-18,4689,863,318,210,151,19,2266,10202,833,-61,6037,0
03:00,-18,4673,866,317,210,151,19,2266,10203,822,-51,5979,0
03:05,-17,4682,872,306,211,151,19,2266,10408,804,-210,6008,0
03:10,-17,4660,872,299,211,151,18,2265,10548,789,-258,6034,0
03:15,-17,4681,872,298,211,151,18,2266,10478,795,-219,5981,0
03:20,-17,4690,873,297,211,151,19,2265,10453,798,-249,5968,0
03:25,-17,4697,873,296,211,151,19,2266,10366,794,-200,5940,0
03:30,-17,4720,874,296,211,152,19,2266,10246,793,-189,5979,0
03:35,-17,4739,867,296,210,153,19,2266,10220,791,-168,5941,0
03:40,-17,4734,869,296,211,153,18,2266,10179,789,-176,5960,0
03:45,-17,4752,870,297,211,153,18,2266,10065,800,-161,5998,0
03:50,-17,4754,870,297,211,153,17,2266,10058,800,-172,5964,0
03:55,-17,4744,870,297,211,153,17,2266,10102,803,-202,5960,0
04:00,-17,4716,870,297,211,153,18,2266,10139,806,-213,5945,0
04:05,-17,4700,869,298,211,153,17,2266,10175,801,-172,5971,0
04:10,-17,4723,868,299,210,154,17,2265,10222,801,-147,5927,0
04:15,-17,4698,868,299,210,153,17,2266,10151,800,-115,5975,0
04:20,-17,4661,859,299,211,153,18,2265,10121,815,-104,6016,0
04:25,-17,4635,866,298,211,153,17,2265,10065,809,-37,6021,0
04:30,-18,4606,872,300,211,153,18,2266,10133,808,-65,5946,0
04:35,-18,4591,878,299,211,153,17,2267,10207,812,-31,5896,0
04:40,-17,4591,880,299,211,154,17,2266,10176,812,-35,5919,0
04:45,-18,4608,880,300,209,153,17,2266,10253,812,-56,5866,0
04:50,-17,4607,880,300,209,153,17,2267,10347,808,-141,5908,0
04:55,-17,4648,880,300,209,153,17,2267,10433,808,-171,5919,0
05:00,-18,4680,881,298,209,153,18,2267,10440,806,-166,5947,0
05:05,-17,4606,881,299,210,159,20,2267,10381,849,-50,6007,0
05:10,-18,4622,874,298,211,173,20,2266,10412,855,-37,6064,0
05:15,-19,4616,879,297,210,173,20,2266,10463,856,-28,6156,0
05:20,-19,4634,881,298,210,173,20,2265,10492,862,4,6151,0
05:25,-19,4629,882,296,210,173,20,2266,10484,869,15,6152,0
05:30,-19,4598,882,296,210,173,20,2265,10556,872,40,6150,0
05:35,-19,4554,883,298,208,173,20,2265,10643,871,49,6189,0
05:40,-19,4514,883,296,207,173,19,2264,10819,874,56,6168,0
05:45,-20,4489,883,299,207,173,20,2264,10902,873,44,6167,0
05:50,-20,4445,883,299,208,173,19,2264,11044,874,27,6189,0
05:55,-20,4411,883,300,208,173,19,2264,11198,874,19,6152,0
06:00,-20,4386,883,301,208,173,19,2264,11244,957,25,6228,0
06:05,-19,4334,885,305,208,173,20,2263,11275,1282,93,6192,0
06:10,-17,4263,885,305,208,173,19,2262,11154,1418,192,6301,0
06:15,-1,4241,886,304,208,173,19,2262,11199,1410,191,6257,0
06:20,32,4200,886,304,208,173,19,2262,11304,1412,169,6263,0
06:25,62,4273,886,305,208,173,19,2262,11199,1388,119,6280,0
06:30,132,4292,886,305,208,173,19,2262,11207,1380,110,6233,0
06:35,246,4316,886,304,208,173,19,2262,11198,1405,125,6162,0
06:40,393,4363,880,304,208,173,20,2261,11122,1409,167,6053,0
06:45,566,4382,887,305,209,173,18,2262,11039,1401,132,6040,0
