Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other
00:00,-54,413,807,231,152,216,0,393,10747,1687,-127,6257,0
00:05,-54,405,805,232,153,214,0,393,11054,1688,-17,6047,0
00:10,-54,412,804,230,153,212,0,393,11184,1736,53,5857,0
00:15,-54,433,804,230,153,201,0,393,11179,1691,42,5837,0
00:20,-53,431,804,230,153,200,0,393,11364,1612,-124,6036,0
00:25,-53,424,804,229,153,200,0,392,11615,1533,-141,6051,0
00:30,-53,416,805,229,152,200,0,393,11611,1555,-164,5994,0
00:35,-53,408,804,229,153,200,0,393,11583,1548,-187,6013,0
00:40,-53,390,804,231,152,200,0,393,11521,1549,-213,6073,0
00:45,-53,374,804,231,153,199,0,393,11446,1545,-215,6105,0
00:50,-53,375,804,232,153,199,0,393,11392,1547,-220,6107,0
00:55,-52,378,805,230,153,200,0,392,11363,1552,-227,6097,0
01:00,-53,392,805,229,153,200,0,393,11363,1545,-261,6056,0
01:05,-53,405,804,230,154,200,0,392,11474,1511,-360,6133,0
01:10,-52,403,805,228,153,200,0,392,11460,1488,-377,6175,0
01:15,-52,389,804,227,153,202,0,392,11312,1465,-280,6089,0
01:20,-53,373,804,227,153,202,0,393,11235,1448,-190,5985,0
01:25,-53,350,804,228,153,201,0,393,11264,1450,-188,5918,0
01:30,-53,349,804,229,154,201,0,393,11290,1446,-203,5886,0
01:35,-53,350,804,229,153,202,0,392,11270,1448,-196,5845,0
01:40,-53,352,804,230,153,204,0,393,11236,1443,-172,5793,0
01:45,-53,362,804,231,153,204,0,393,11280,1443,-203,5742,0
01:50,-53,360,804,232,153,204,0,393,11298,1448,-205,5680,0
01:55,-53,359,804,231,153,204,0,392,11244,1441,-201,5693,0
02:00,-53,345,804,233,153,204,0,393,11220,1405,-201,5723,0
02:05,-53,342,805,235,153,204,0,393,11280,1377,-290,5846,0
02:10,-53,337,804,236,153,204,0,393,11309,1377,-281,5816,0
02:15,-53,322,805,236,152,204,0,393,11445,1379,-337,5767,0
02:20,-53,317,805,237,153,204,0,393,11367,1379,-296,5737,0
02:25,-53,307,804,236,152,204,0,393,11301,1380,-297,5794,0
02:30,-53,293,805,235,153,204,0,393,11268,1381,-304,5816,0
02:35,-53,289,805,234,152,204,0,392,11281,1382,-322,5822,0
02:40,-53,286,805,235,152,204,0,393,11292,1386,-324,5782,0
02:45,-53,276,805,235,153,204,0,392,11283,1388,-308,5740,0
